Id,SalePrice
2734,157751.56933593552
2735,122854.12703654505
2736,135794.13709351773
2737,118008.91952403066
2738,136956.1156005543
2739,159590.15422744755
2740,135498.9260357609
2741,132241.2305934071
2742,154740.9453118298
2743,143041.21306946626
2744,163181.81709656515
2745,153997.11659845538
2746,121500.2101731354
2747,134084.87081235138
2748,120944.37386511095
2749,129561.08981271808
2750,125184.49177347479
2751,125193.23052992467
2752,213281.24766875384
2753,154842.77056691542
2754,249315.09289099058
2755,132904.2107232273
2756,98008.97562798842
2757,76848.23263966411
2758,91899.2949804359
2759,156630.1969138889
2760,115224.21704553293
2761,132144.19625041573
2762,134287.5743340564
2763,213877.57961489283
2764,149198.5193630374
2765,306943.86627715343
2766,129043.9062654554
2767,76417.31667347236
2768,114773.84702861724
2769,120071.02690254069
2770,157752.43840710874
2771,111436.51065616652
2772,105399.12535958961
2773,151690.60466248135
2774,132144.44864409254
2775,120715.22594050718
2776,135146.06279701664
2777,140972.91709416447
2778,131116.20496722724
2779,105327.31548141874
2780,104843.59035716379
2781,101397.19973255259
2782,94934.07165132536
2783,88991.0622700024
2784,120975.70374734934
2785,130566.07095044054
2786,71456.89359913213
2787,127904.81130563204
2788,72334.99089405715
2789,166055.6394099456
2790,100047.28247423694
2791,102519.90177267599
2792,66657.20739810233
2793,154104.47082876184
2794,86490.10754906964
2795,116911.1273376266
2796,91229.733938883
2797,202696.9339464806
2798,109466.58381274622
2799,113601.14193827257
2800,73840.88757842526
2801,117701.40636271957
2802,123557.27738767792
2803,161395.28725831598
2804,125130.34092237244
2805,107129.31548179842
2806,81022.27119412598
2807,160681.32521962933
2808,143918.37388328047
2809,125162.21365342988
2810,127787.12320370911
2811,160073.39836066283
2812,170127.66406358557
2813,159484.92849317676
2814,162438.86015686824
2815,100640.48088422391
2816,245558.82345928828
2817,151602.08431783947
2818,128996.70584341935
2819,172059.09851389137
2820,130369.57574149556
2821,114926.74663639604
2822,193145.01597674703
2823,341119.86768888944
2824,170809.13657808604
2825,144672.50516647013
2826,130531.11285619457
2827,134752.97639963106
2828,215692.828278383
2829,241927.66348292964
2830,238026.08916782873
2831,185759.8685399597
2832,258107.1046770399
2833,278357.31165385165
2834,219078.5879921175
2835,214878.24430921834
2836,183720.41396917362
2837,170068.67422089243
2838,145003.61148087127
2839,171446.02125116214
2840,194282.88819801834
2841,196034.7181584573
2842,226117.86129522003
2843,147899.91898145367
2844,170761.94398798887
2845,128631.3096731812
2846,198950.89981493735
2847,197990.20364718142
2848,218902.8058728736
2849,196571.4422879204
2850,283063.96271126065
2851,222384.00655424813
2852,232632.2822865639
2853,230751.42412979977
2854,141007.6585712598
2855,206482.874719072
2856,203635.35982083963
2857,185684.19318529582
2858,213881.13517037526
2859,113057.31859096157
2860,119775.13022915462
2861,126868.68226905428
2862,206187.62619885823
2863,129555.95673247722
2864,235089.43674501928
2865,147819.5024582904
2866,173021.79391893747
2867,97014.39761900378
2868,108847.73021203211
2869,110671.23601028067
2870,125970.05533017695
2871,89893.36055485738
2872,57711.34971195076
2873,99917.59684568213
2874,124325.90188625372
2875,125131.92639661199
2876,177814.06485579294
2877,131456.9225785753
2878,159673.93193776763
2879,127431.22556762064
2880,99249.42691870999
2881,135810.5590531373
2882,147297.44522888298
2883,168237.99248767606
2884,191127.10812552608
2885,153170.32981244812
2886,218971.32231959765
2887,109249.55085428258
2888,132899.46611847993
2889,68766.42642344674
2890,84279.427092529
2891,130928.21170652345
2892,68639.52791172701
2893,97763.60491989087
2894,66541.12677259695
2895,282616.1092057228
2896,251969.32137932387
2897,200619.6458371178
2898,166866.50530841923
2899,205482.28535031562
2900,157249.38914931918
2901,205951.8509999752
2902,181943.83199152272
2903,343180.53468478785
2904,348048.9057955833
2905,76356.35773794512
2906,214689.89646498268
2907,119957.0182036358
2908,127122.62945708772
2909,158800.83305862715
2910,85815.39331486885
2911,91943.35638950038
2912,144092.38525561587
2913,97354.38810874717
2914,87389.45444470484
2915,97182.91763351519
2916,98376.74234132092
2917,183426.39034239788
2918,110197.31786422529
2919,241162.0902513234
